year,week,week_start,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,평균단가(원),일평균기온_t-1,최고기온_t-1,최저기온_t-1,평균상대습도_t-1,강수량(mm)_t-1,1시간최고강수량(mm)_t-1,일평균기온_t-2,최고기온_t-2,최저기온_t-2,평균상대습도_t-2,강수량(mm)_t-2,1시간최고강수량(mm)_t-2,일평균기온_t-3,최고기온_t-3,최저기온_t-3,평균상대습도_t-3,강수량(mm)_t-3,1시간최고강수량(mm)_t-3,품종코드_1,품종코드_10,품종코드_99,품종코드_100,등급코드_11,등급코드_12,등급코드_13,직팜산지코드_1000,직팜산지코드_1001,직팜산지코드_1002,직팜산지코드_1003,직팜산지코드_1004,직팜산지코드_1005,직팜산지코드_1007,직팜산지코드_1008,직팜산지코드_1009,직팜산지코드_1010,직팜산지코드_1011,직팜산지코드_1012,직팜산지코드_1013,직팜산지코드_1014,직팜산지코드_1015,직팜산지코드_1016,직팜산지코드_1017,직팜산지코드_1018,직팜산지코드_1019,직팜산지코드_1020,직팜산지코드_1021,직팜산지코드_1022,직팜산지코드_1023,직팜산지코드_1024,직팜산지코드_1025,직팜산지코드_1026,직팜산지코드_1027,직팜산지코드_1028,직팜산지코드_1029,직팜산지코드_1030,직팜산지코드_1031,직팜산지코드_1032,직팜산지코드_1033,직팜산지코드_1034,직팜산지코드_1035,직팜산지코드_1036,직팜산지코드_1037,직팜산지코드_1038,직팜산지코드_1039,직팜산지코드_1040,직팜산지코드_1041,직팜산지코드_1042,직팜산지코드_1043,직팜산지코드_1044,직팜산지코드_1045,직팜산지코드_1046,직팜산지코드_1047,직팜산지코드_1048,직팜산지코드_1049,직팜산지코드_1050,직팜산지코드_1051,직팜산지코드_1053,직팜산지코드_1055,직팜산지코드_1056,직팜산지코드_1058,직팜산지코드_1060,직팜산지코드_1061,직팜산지코드_1062,직팜산지코드_1064,직팜산지코드_1065,직팜산지코드_1066,직팜산지코드_1067,직팜산지코드_1068,직팜산지코드_1069,직팜산지코드_1070,직팜산지코드_1071,직팜산지코드_1072,직팜산지코드_1075,직팜산지코드_1076,직팜산지코드_1077,직팜산지코드_1078,직팜산지코드_1079,직팜산지코드_1080,직팜산지코드_1081,직팜산지코드_1082,직팜산지코드_1083,직팜산지코드_1084,직팜산지코드_1085,직팜산지코드_1086,직팜산지코드_1087,직팜산지코드_1088,직팜산지코드_1089,직팜산지코드_1090,직팜산지코드_1091,직팜산지코드_1092,직팜산지코드_1093,직팜산지코드_1094,직팜산지코드_1095,직팜산지코드_1096,직팜산지코드_1097,직팜산지코드_1098,직팜산지코드_1099,직팜산지코드_1100,직팜산지코드_1101,직팜산지코드_1102,직팜산지코드_1103,직팜산지코드_1104,직팜산지코드_1105,직팜산지코드_1106,직팜산지코드_1107,직팜산지코드_1109,직팜산지코드_1110,직팜산지코드_1111,직팜산지코드_1112,직팜산지코드_1113,직팜산지코드_1114,직팜산지코드_1115,직팜산지코드_1116,직팜산지코드_1117,직팜산지코드_1118,직팜산지코드_1119,직팜산지코드_1120,직팜산지코드_1121,직팜산지코드_1122,직팜산지코드_1123,직팜산지코드_1124,직팜산지코드_1125,직팜산지코드_1126,직팜산지코드_1127,직팜산지코드_1128,직팜산지코드_1129,직팜산지코드_1130,직팜산지코드_1131,직팜산지코드_1132,직팜산지코드_1133,직팜산지코드_1134,직팜산지코드_1135,직팜산지코드_1136,직팜산지코드_1137,직팜산지코드_1138,직팜산지코드_1139,직팜산지코드_1140,직팜산지코드_1141,직팜산지코드_1142,직팜산지코드_1143,직팜산지코드_1144,직팜산지코드_1145,직팜산지코드_1146,직팜산지코드_1147,직팜산지코드_1148,직팜산지코드_1149,직팜산지코드_1150,직팜산지코드_1151,직팜산지코드_1152,직팜산지코드_1153,직팜산지코드_1154,직팜산지코드_1155,직팜산지코드_1156,직팜산지코드_1157,직팜산지코드_1158,직팜산지코드_1159,직팜산지코드_1162,직팜산지코드_1163,직팜산지코드_1164,직팜산지코드_1165,직팜산지코드_1166,직팜산지코드_1167,직팜산지코드_1168,직팜산지코드_1169,직팜산지코드_1170
2018,28,2018-07-09,-0.239865539868227,0.1829004329004329,-0.1773049645390071,0.4335260115606935,1.2474905645226049,0.4854368932038834,1.2962962962962965,-0.4,0.0,0.0,325.0,0.4829812206572769,0.37243947858473,0.5910543130990414,0.3254452896384937,-0.1096634093376767,0.0093457943925233,0.4541045032320082,0.5474860335195533,0.4235104669887279,0.0601379950482958,-0.172029702970297,-0.0149812734082402,0.1205018016889197,0.1914529914529912,0.1609538002980624,-0.2360630126285641,0.307891332470893,0.225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.2180309917527473,0.7932900432900437,0.7730496453900708,0.76878612716763,0.0574158837227974,0.0,0.0,0.0,0.0,0.0,394.0,0.5535504694835681,0.5735567970204841,0.5830670926517572,-0.1208796790085836,0.6938110749185664,0.5233644859813088,0.5050319277285702,0.5102420856610802,0.4492753623188406,0.1087743329164181,-0.1547029702970296,0.0823970037453177,0.1214378262420088,0.2837606837606836,-0.0104321907600597,-0.4632296141995392,1.307891332470893,1.1208333333333331,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.3644208470849899,0.4296536796536797,0.3049645390070922,0.5202312138728322,0.5532803340560505,0.0,0.0,-0.4,0.0,0.0,375.0,0.4235971383858707,0.4525139664804468,0.4808306709265174,0.2958700094156442,5.847991313789359,5.084112149532714,0.3819451742678061,0.4897579143389202,0.246376811594203,-0.2437319170843001,0.478960396039604,0.606741573033707,-0.0161240290559834,0.0547008547008545,-0.1669150521609538,-0.7138281845741801,-0.1591203104786542,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.0498553605510708,0.5361471861471863,0.6170212765957449,0.3815028901734104,0.642013972536738,0.1067961165048543,0.4074074074074074,0.4,0.0,0.0,353.0,0.3559272300469483,0.346368715083799,0.3977635782747604,0.9046832085076792,2.20086862106406,2.17133956386293,0.3537798310920167,0.3743016759776538,0.2898550724637681,0.3798468768509819,-0.1608910891089108,0.0074906367041192,0.123909658071525,0.2051282051282049,-0.1251862891207153,-0.47418304908215,-0.0646830530401031,0.2583333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.0839261880250355,0.7231601731601732,0.7517730496453902,0.4450867052023122,-0.1931261543403197,0.0,0.0,0.4,0.0,0.0,412.0,0.5021483065057011,0.5661080074487896,0.523961661341853,-0.2644975523232414,3.7242128121606943,4.44236760124611,0.4509712839613082,0.4413407821229054,0.3977455716586152,-0.3276701080527694,-0.2277227722772277,-0.0524344569288394,0.2157929014695777,0.4068376068376065,0.1162444113263784,-0.8677421263803232,2.6946959896507123,2.3916666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.2961898527729352,0.5660173160173162,0.794326241134752,0.4161849710982659,0.24880216279879,1.4563106796116505,2.592592592592593,0.0,0.0,0.0,347.0,0.4759808853118712,0.5400372439478587,0.4680511182108625,0.2763237575061431,2.7198697068403903,3.0093457943925257,0.452556492149818,0.649906890130354,0.1948470209339775,-0.3974072486784465,-0.2462871287128712,-0.071161048689139,0.173119104236344,0.2376068376068374,0.0670640834575259,-0.4756151542767862,0.5536869340232863,0.6208333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.1045280919663983,0.5367965367965368,0.6524822695035463,0.4277456647398844,1.0139123102866778,0.4368932038834951,1.037037037037037,0.2,0.0,0.0,363.0,0.471411804158283,0.3966480446927373,0.5527156549520765,0.6280508054087207,7.235613463626492,8.757009345794401,0.4864932466233114,0.4413407821229051,0.5169082125603865,0.4175659373494711,-0.2462871287128712,-0.0374531835205997,-0.0101417805946331,-0.0393162393162395,0.0655737704918032,0.025906081940453,0.401034928848642,0.2708333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.6200284831368963,0.3367965367965368,0.5957446808510637,0.3699421965317919,0.6733317272946274,1.4466019417475728,4.037037037037037,1.4,0.0,0.0,444.0,0.376608133650387,0.4096834264432029,0.3785942492012779,0.2026192609767192,3.4799131378935937,3.890965732087231,0.3256775446546803,0.37243947858473,0.2898550724637681,-0.0073313103504102,-0.1732673267326732,0.0486891385767784,0.1405127343675773,0.2239316239316238,-0.0655737704918033,-1.036323395391224,0.0142302716688231,0.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.3119473513999014,0.5465367965367967,0.5248226950354609,0.5780346820809247,0.1826869027543564,0.0,0.0,-0.2,0.0,0.0,395.0,0.2276728553137004,0.1731843575418993,0.3306709265175719,0.8059308257388408,5.0814332247557,4.682242990654209,-0.2141511932436806,-0.1601489757914338,-0.2834138486312399,-0.5599421093719356,-0.1905940594059406,-0.0149812734082402,-1.1573080275327257,-1.1760683760683763,-1.0104321907600595,-0.8294753287332371,0.0362225097024583,-0.0875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.6073901529811397,0.104978354978355,-0.3333333333333333,0.4335260115606935,1.0543644101822849,1.058252427184466,2.0,-0.4,0.0,0.0,425.0,0.3934859154929578,0.3594040968342644,0.4712460063897763,0.2856534496028625,4.160694896851248,3.34267912772586,0.4273460259541534,0.3631284916201117,0.4847020933977456,-0.1004070765382307,0.6212871287128713,1.2134831460674145,0.0857871046714481,0.1145299145299143,0.0268256333830103,-0.6396562947532866,-0.0232858990944369,0.1666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,-0.3371221547129467,0.6049783549783551,0.7588652482269506,0.4566473988439306,0.3993013731630928,0.0,0.0,0.2,0.0,0.0,380.0,0.4740666219539462,0.6424581005586595,0.3610223642172525,-0.0427155082038525,4.470141150922909,5.694704049844241,0.4756054497837155,0.6294227188081939,0.1771336553945249,-0.4207534635887789,0.0693069306930693,0.2097378277153551,0.0826064387143501,0.1794871794871792,-0.0998509687034278,-0.934149199323004,-0.1966364812419142,0.1625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.3544441603656576,0.5476190476190474,0.4539007092198581,0.5317919075144509,0.5158730158730163,2.1359223300970878,4.62962962962963,0.6,0.0,0.0,1196.0,0.4888677827197099,0.5270018621973929,0.5511182108626197,0.0515204411047937,8.27687296416938,12.161993769470415,0.3779720713646756,0.4283054003724395,0.3317230273752012,-0.3868843939822092,8.602722772277229,11.389513108614224,0.0417452717259337,0.2102564102564099,-0.0432190760059613,-0.7885938566837831,5.9353169469598965,4.229166666666667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,1.15460720823632,0.3437102113572702,0.7092198581560284,0.3410404624277456,0.5815277207004218,9.514563106796116,10.555555555555555,2.8,0.0,0.0,1107.0,0.397887323943662,0.1880819366852888,0.5319488817891375,0.157745246271834,0.1682953311617803,0.417445482866044,0.3024558497736263,0.1992551210428308,0.3285024154589372,-0.4387288347740248,0.620049504950495,1.239700374531834,-0.0081788553182524,-0.2341880341880344,0.1520119225037256,-1.7504491602655892,-0.1901681759379039,0.0166666666666666,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,1.006382513669688,0.5488286223580342,0.4680851063829788,0.5144508670520231,0.2189172464938755,2.155339805825242,3.888888888888889,2.8,0.0,0.0,1105.0,0.4962193029974722,0.5102420856610802,0.5335463258785943,-0.5459961574074487,0.6123778501628662,1.1246105919003124,0.3784288337940594,0.4301675977653633,0.2624798711755234,-0.4589287778430904,5.185643564356436,8.535580524344564,0.0428026761655213,0.1145299145299143,-0.0014903129657228,-0.7242806926181482,0.456662354463131,0.4333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.9827252104879244,0.4959557985873777,0.4680851063829788,0.5144508670520231,0.2802114899390126,7.067961165048543,9.592592592592592,3.2,0.0,0.0,1160.0,0.4805447266934942,0.5102420856610804,0.5271565495207667,-0.5431511282494068,2.2236699239956565,2.89096573208723,0.363665726420633,0.2998137802607078,0.2673107890499195,-0.2319684273916132,1.5594059405940597,2.9850187265917576,-0.0261723370184079,-0.0222222222222224,-0.1266766020864382,-0.8689233172763953,0.0245795601552397,0.1541666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,1.2321843851894896,0.4747664616085668,0.4539007092198581,0.4277456647398844,0.795031423415199,5.0291262135922326,7.777777777777778,3.2,0.0,0.0,1111.0,0.3991448692152918,0.4934823091247672,0.426517571884984,-0.0023246092117032,3.5874049945711177,5.355140186915892,0.3097283936085687,0.4022346368715085,0.1706924315619968,0.0687974413317511,0.5668316831683169,1.3520599250936316,-0.0617049195677048,0.0649572649572646,-0.1117734724292101,-0.16502191554919,0.5058214747736096,0.4833333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.1481743980037311,0.5140692640692642,0.3758865248226951,0.5838150289017341,0.7672849915682962,0.0097087378640776,0.037037037037037,-0.4,0.0,0.0,1023.0,0.2703722334004027,0.2979515828677842,0.2316293929712459,-0.377094590106932,0.1650380021715523,0.6168224299065425,-0.2853632698702293,-0.2458100558659215,-0.3719806763285024,-1.0797745135659012,-0.172029702970297,0.1910112359550555,-0.8012551926781345,-0.7829059829059831,-0.7943368107302534,-0.8953521676864981,0.06856403622251,-0.0875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,1.3296415249584062,0.4642857142857142,0.5531914893617019,0.3988439306358382,0.6704319351874161,22.427184466019416,38.51851851851852,6.6,0.0,0.0,1094.0,0.4360035211267605,0.4729981378026071,0.4968051118210861,-0.063325089761171,1.322475570032573,2.4704049844236784,-0.4810493482035135,-0.4711359404096831,-0.5024154589371981,-0.4390817394648054,-0.1782178217821782,-0.1273408239700379,-1.2810813713489464,-1.2683760683760688,-1.213114754098361,-1.1947923447467768,-0.2677878395860281,-0.0875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.9847910019311742,0.5875484164957853,0.5957446808510637,0.4855491329479768,0.555203354085044,13.883495145631066,24.22222222222222,3.2,0.0,0.0,1206.0,0.5265717109675596,0.5270018621973929,0.5367412140575079,0.2371222201591012,4.019543973941367,5.968847352024927,0.435179074130903,0.4748603351955308,0.3752012882447666,0.0364225468495637,-0.1188118811881187,0.0224719101123589,0.1645375975793467,0.2888888888888887,0.0163934426229507,-0.1890458974692793,1.711513583441139,1.2500000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,28,2018-07-09,0.048539626379557,0.5660173160173162,0.6241134751773048,0.4393063583815028,0.3301413314060863,1.407766990291262,2.4074074074074074,1.0,0.0,0.0,1061.0,0.4489827856025042,0.5027932960893857,0.402555910543131,-0.0491905541425581,2.138979370249728,2.8691588785046758,0.2898655209957917,0.3240223463687152,0.107890499194847,-0.132494840680608,0.6051980198019804,0.7078651685393248,-0.2736644989487279,-0.2034188034188035,-0.2712369597615499,-0.5227965108709793,-0.137128072445019,-0.025,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
